1G9V_RQ3,/home/carmen/docking/results/results_ad_start_equibind_correct/1G9V_RQ3/lig_equibind_corrected.sdf,1G9V_RQ3_A_801,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1GKC_NFH,/home/carmen/docking/results/results_ad_start_equibind_correct/1GKC_NFH/lig_equibind_corrected.sdf,1GKC_NFH_A_1448,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1GM8_SOX,/home/carmen/docking/results/results_ad_start_equibind_correct/1GM8_SOX/lig_equibind_corrected.sdf,1GM8_SOX_B_1559,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1GPK_HUP,/home/carmen/docking/results/results_ad_start_equibind_correct/1GPK_HUP/lig_equibind_corrected.sdf,1GPK_HUP_A_1540,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1HNN_SKF,/home/carmen/docking/results/results_ad_start_equibind_correct/1HNN_SKF/lig_equibind_corrected.sdf,1HNN_SKF_A_3001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1HP0_AD3,/home/carmen/docking/results/results_ad_start_equibind_correct/1HP0_AD3/lig_equibind_corrected.sdf,1HP0_AD3_A_1315,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1HQ2_PH2,/home/carmen/docking/results/results_ad_start_equibind_correct/1HQ2_PH2/lig_equibind_corrected.sdf,1HQ2_PH2_A_181,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False
1HVY_D16,/home/carmen/docking/results/results_ad_start_equibind_correct/1HVY_D16/lig_equibind_corrected.sdf,1HVY_D16_D_417,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1HWI_115,/home/carmen/docking/results/results_ad_start_equibind_correct/1HWI_115/lig_equibind_corrected.sdf,1HWI_115_B_1,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1HWW_SWA,/home/carmen/docking/results/results_ad_start_equibind_correct/1HWW_SWA/lig_equibind_corrected.sdf,1HWW_SWA_A_1103,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
1IA1_TQ3,/home/carmen/docking/results/results_ad_start_equibind_correct/1IA1_TQ3/lig_equibind_corrected.sdf,1IA1_TQ3_B_196,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1IG3_VIB,/home/carmen/docking/results/results_ad_start_equibind_correct/1IG3_VIB/lig_equibind_corrected.sdf,1IG3_VIB_B_501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1J3J_CP6,/home/carmen/docking/results/results_ad_start_equibind_correct/1J3J_CP6/lig_equibind_corrected.sdf,1J3J_CP6_A_609,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1JD0_AZM,/home/carmen/docking/results/results_ad_start_equibind_correct/1JD0_AZM/lig_equibind_corrected.sdf,1JD0_AZM_B_2401,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1JJE_BYS,/home/carmen/docking/results/results_ad_start_equibind_correct/1JJE_BYS/lig_equibind_corrected.sdf,1JJE_BYS_A_250,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1JLA_TNK,/home/carmen/docking/results/results_ad_start_equibind_correct/1JLA_TNK/lig_equibind_corrected.sdf,1JLA_TNK_A_999,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1K3U_IAD,/home/carmen/docking/results/results_ad_start_equibind_correct/1K3U_IAD/lig_equibind_corrected.sdf,1K3U_IAD_A_801,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1KE5_LS1,/home/carmen/docking/results/results_ad_start_equibind_correct/1KE5_LS1/lig_equibind_corrected.sdf,1KE5_LS1_A_299,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
1KZK_JE2,/home/carmen/docking/results/results_ad_start_equibind_correct/1KZK_JE2/lig_equibind_corrected.sdf,1KZK_JE2_A_701,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1L2S_STC,/home/carmen/docking/results/results_ad_start_equibind_correct/1L2S_STC/lig_equibind_corrected.sdf,1L2S_STC_B_2115,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1L7F_BCZ,/home/carmen/docking/results/results_ad_start_equibind_correct/1L7F_BCZ/lig_equibind_corrected.sdf,1L7F_BCZ_A_801,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1LPZ_CMB,/home/carmen/docking/results/results_ad_start_equibind_correct/1LPZ_CMB/lig_equibind_corrected.sdf,1LPZ_CMB_B_301,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1LRH_NLA,/home/carmen/docking/results/results_ad_start_equibind_correct/1LRH_NLA/lig_equibind_corrected.sdf,1LRH_NLA_D_8190,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1M2Z_DEX,/home/carmen/docking/results/results_ad_start_equibind_correct/1M2Z_DEX/lig_equibind_corrected.sdf,1M2Z_DEX_A_301,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1MEH_MOA,/home/carmen/docking/results/results_ad_start_equibind_correct/1MEH_MOA/lig_equibind_corrected.sdf,1MEH_MOA_A_600,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False
1MMV_3AR,/home/carmen/docking/results/results_ad_start_equibind_correct/1MMV_3AR/lig_equibind_corrected.sdf,1MMV_3AR_B_2785,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1MZC_BNE,/home/carmen/docking/results/results_ad_start_equibind_correct/1MZC_BNE/lig_equibind_corrected.sdf,1MZC_BNE_B_1003,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,True,False,True,True,True,True,False
1N1M_A3M,/home/carmen/docking/results/results_ad_start_equibind_correct/1N1M_A3M/lig_equibind_corrected.sdf,1N1M_A3M_A_954,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1N2J_PAF,/home/carmen/docking/results/results_ad_start_equibind_correct/1N2J_PAF/lig_equibind_corrected.sdf,1N2J_PAF_A_1001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1N2V_BDI,/home/carmen/docking/results/results_ad_start_equibind_correct/1N2V_BDI/lig_equibind_corrected.sdf,1N2V_BDI_A_900,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1N46_PFA,/home/carmen/docking/results/results_ad_start_equibind_correct/1N46_PFA/lig_equibind_corrected.sdf,1N46_PFA_A_462,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1NAV_IH5,/home/carmen/docking/results/results_ad_start_equibind_correct/1NAV_IH5/lig_equibind_corrected.sdf,1NAV_IH5_A_600,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1OF1_SCT,/home/carmen/docking/results/results_ad_start_equibind_correct/1OF1_SCT/lig_equibind_corrected.sdf,1OF1_SCT_B_500,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1OF6_DTY,/home/carmen/docking/results/results_ad_start_equibind_correct/1OF6_DTY/lig_equibind_corrected.sdf,1OF6_DTY_A_1370,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1OPK_P16,/home/carmen/docking/results/results_ad_start_equibind_correct/1OPK_P16/lig_equibind_corrected.sdf,1OPK_P16_A_2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1OQ5_CEL,/home/carmen/docking/results/results_ad_start_equibind_correct/1OQ5_CEL/lig_equibind_corrected.sdf,1OQ5_CEL_A_701,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False
1OWE_675,/home/carmen/docking/results/results_ad_start_equibind_correct/1OWE_675/lig_equibind_corrected.sdf,1OWE_675_A_1001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1OYT_FSN,/home/carmen/docking/results/results_ad_start_equibind_correct/1OYT_FSN/lig_equibind_corrected.sdf,1OYT_FSN_H_501,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1P2Y_NCT,/home/carmen/docking/results/results_ad_start_equibind_correct/1P2Y_NCT/lig_equibind_corrected.sdf,1P2Y_NCT_A_440,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
1P62_GEO,/home/carmen/docking/results/results_ad_start_equibind_correct/1P62_GEO/lig_equibind_corrected.sdf,1P62_GEO_B_302,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1PMN_984,/home/carmen/docking/results/results_ad_start_equibind_correct/1PMN_984/lig_equibind_corrected.sdf,1PMN_984_A_501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1Q1G_MTI,/home/carmen/docking/results/results_ad_start_equibind_correct/1Q1G_MTI/lig_equibind_corrected.sdf,1Q1G_MTI_F_306,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1Q41_IXM,/home/carmen/docking/results/results_ad_start_equibind_correct/1Q41_IXM/lig_equibind_corrected.sdf,1Q41_IXM_A_451,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
1Q4G_BFL,/home/carmen/docking/results/results_ad_start_equibind_correct/1Q4G_BFL/lig_equibind_corrected.sdf,1Q4G_BFL_B_1701,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1R1H_BIR,/home/carmen/docking/results/results_ad_start_equibind_correct/1R1H_BIR/lig_equibind_corrected.sdf,1R1H_BIR_A_2001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1R55_097,/home/carmen/docking/results/results_ad_start_equibind_correct/1R55_097/lig_equibind_corrected.sdf,1R55_097_A_518,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1R58_AO5,/home/carmen/docking/results/results_ad_start_equibind_correct/1R58_AO5/lig_equibind_corrected.sdf,1R58_AO5_A_501,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1R9O_FLP,/home/carmen/docking/results/results_ad_start_equibind_correct/1R9O_FLP/lig_equibind_corrected.sdf,1R9O_FLP_A_501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1S19_MC9,/home/carmen/docking/results/results_ad_start_equibind_correct/1S19_MC9/lig_equibind_corrected.sdf,1S19_MC9_A_500,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1S3V_TQD,/home/carmen/docking/results/results_ad_start_equibind_correct/1S3V_TQD/lig_equibind_corrected.sdf,1S3V_TQD_A_187,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1SG0_STL,/home/carmen/docking/results/results_ad_start_equibind_correct/1SG0_STL/lig_equibind_corrected.sdf,1SG0_STL_B_502,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1SJ0_E4D,/home/carmen/docking/results/results_ad_start_equibind_correct/1SJ0_E4D/lig_equibind_corrected.sdf,1SJ0_E4D_A_600,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1SQ5_PAU,/home/carmen/docking/results/results_ad_start_equibind_correct/1SQ5_PAU/lig_equibind_corrected.sdf,1SQ5_PAU_A_6001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1SQN_NDR,/home/carmen/docking/results/results_ad_start_equibind_correct/1SQN_NDR/lig_equibind_corrected.sdf,1SQN_NDR_B_2001,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1T40_ID5,/home/carmen/docking/results/results_ad_start_equibind_correct/1T40_ID5/lig_equibind_corrected.sdf,1T40_ID5_A_320,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,False
1T46_STI,/home/carmen/docking/results/results_ad_start_equibind_correct/1T46_STI/lig_equibind_corrected.sdf,1T46_STI_A_3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1T9B_1CS,/home/carmen/docking/results/results_ad_start_equibind_correct/1T9B_1CS/lig_equibind_corrected.sdf,1T9B_1CS_B_1695,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1TOW_CRZ,/home/carmen/docking/results/results_ad_start_equibind_correct/1TOW_CRZ/lig_equibind_corrected.sdf,1TOW_CRZ_A_501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
1TT1_KAI,/home/carmen/docking/results/results_ad_start_equibind_correct/1TT1_KAI/lig_equibind_corrected.sdf,1TT1_KAI_A_998,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1TZ8_DES,/home/carmen/docking/results/results_ad_start_equibind_correct/1TZ8_DES/lig_equibind_corrected.sdf,1TZ8_DES_B_128,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1U1C_BAU,/home/carmen/docking/results/results_ad_start_equibind_correct/1U1C_BAU/lig_equibind_corrected.sdf,1U1C_BAU_F_5051,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
1U4D_DBQ,/home/carmen/docking/results/results_ad_start_equibind_correct/1U4D_DBQ/lig_equibind_corrected.sdf,1U4D_DBQ_B_401,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1UML_FR4,/home/carmen/docking/results/results_ad_start_equibind_correct/1UML_FR4/lig_equibind_corrected.sdf,1UML_FR4_A_1001,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1UNL_RRC,/home/carmen/docking/results/results_ad_start_equibind_correct/1UNL_RRC/lig_equibind_corrected.sdf,1UNL_RRC_A_1293,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1UOU_CMU,/home/carmen/docking/results/results_ad_start_equibind_correct/1UOU_CMU/lig_equibind_corrected.sdf,1UOU_CMU_A_1481,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1V0P_PVB,/home/carmen/docking/results/results_ad_start_equibind_correct/1V0P_PVB/lig_equibind_corrected.sdf,1V0P_PVB_A_1287,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1V48_HA1,/home/carmen/docking/results/results_ad_start_equibind_correct/1V48_HA1/lig_equibind_corrected.sdf,1V48_HA1_A_290,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1V4S_MRK,/home/carmen/docking/results/results_ad_start_equibind_correct/1V4S_MRK/lig_equibind_corrected.sdf,1V4S_MRK_A_501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1VCJ_IBA,/home/carmen/docking/results/results_ad_start_equibind_correct/1VCJ_IBA/lig_equibind_corrected.sdf,1VCJ_IBA_A_1,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1W1P_GIO,/home/carmen/docking/results/results_ad_start_equibind_correct/1W1P_GIO/lig_equibind_corrected.sdf,1W1P_GIO_B_1501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1W2G_THM,/home/carmen/docking/results/results_ad_start_equibind_correct/1W2G_THM/lig_equibind_corrected.sdf,1W2G_THM_B_1210,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1X8X_TYR,/home/carmen/docking/results/results_ad_start_equibind_correct/1X8X_TYR/lig_equibind_corrected.sdf,1X8X_TYR_A_952,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1XM6_5RM,/home/carmen/docking/results/results_ad_start_equibind_correct/1XM6_5RM/lig_equibind_corrected.sdf,1XM6_5RM_A_1003,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1XOQ_ROF,/home/carmen/docking/results/results_ad_start_equibind_correct/1XOQ_ROF/lig_equibind_corrected.sdf,1XOQ_ROF_B_501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1XOZ_CIA,/home/carmen/docking/results/results_ad_start_equibind_correct/1XOZ_CIA/lig_equibind_corrected.sdf,1XOZ_CIA_A_501,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1Y6B_AAX,/home/carmen/docking/results/results_ad_start_equibind_correct/1Y6B_AAX/lig_equibind_corrected.sdf,1Y6B_AAX_A_201,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1YGC_905,/home/carmen/docking/results/results_ad_start_equibind_correct/1YGC_905/lig_equibind_corrected.sdf,1YGC_905_H_1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False
1YQY_915,/home/carmen/docking/results/results_ad_start_equibind_correct/1YQY_915/lig_equibind_corrected.sdf,1YQY_915_A_782,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1YV3_BIT,/home/carmen/docking/results/results_ad_start_equibind_correct/1YV3_BIT/lig_equibind_corrected.sdf,1YV3_BIT_A_800,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1YVF_PH7,/home/carmen/docking/results/results_ad_start_equibind_correct/1YVF_PH7/lig_equibind_corrected.sdf,1YVF_PH7_A_800,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
1YWR_LI9,/home/carmen/docking/results/results_ad_start_equibind_correct/1YWR_LI9/lig_equibind_corrected.sdf,1YWR_LI9_A_361,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
1Z95_198,/home/carmen/docking/results/results_ad_start_equibind_correct/1Z95_198/lig_equibind_corrected.sdf,1Z95_198_A_501,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False
2BM2_PM2,/home/carmen/docking/results/results_ad_start_equibind_correct/2BM2_PM2/lig_equibind_corrected.sdf,2BM2_PM2_B_3211,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
2BR1_PFP,/home/carmen/docking/results/results_ad_start_equibind_correct/2BR1_PFP/lig_equibind_corrected.sdf,2BR1_PFP_A_1277,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False
2BSM_BSM,/home/carmen/docking/results/results_ad_start_equibind_correct/2BSM_BSM/lig_equibind_corrected.sdf,2BSM_BSM_A_1224,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
